sku_id,week_start,forecast_units,lower_80,upper_80,seasonal_naive_units
SKU00016,2026-02-23,35.2815845514644,27.096722224888637,43.937146722857506,53.0
SKU00016,2026-03-02,38.23218595372176,30.047323627146,46.88774812511487,54.0
SKU00016,2026-03-09,38.36876711477335,30.183904788197587,47.024329286166456,49.0
SKU00016,2026-03-16,38.860413784523836,30.675551457948075,47.51597595591694,74.0
SKU00016,2026-03-23,37.44315573528928,29.25829340871352,46.09871790668239,42.0
SKU00016,2026-03-30,37.87004537130847,29.68518304473271,46.52560754270158,23.0
SKU00017,2026-01-05,5.508366743616507,0.0,14.163928915009617,2.0
SKU00017,2026-01-12,5.566039953570489,0.0,14.2216021249636,1.0
SKU00017,2026-01-19,5.99625530048619,0.0,14.6518174718793,4.0
SKU00017,2026-01-26,6.024070359099192,0.0,14.679632530492302,6.0
SKU00017,2026-02-02,6.090861008146033,0.0,14.746423179539143,7.0
SKU00017,2026-02-09,6.2119557469744215,0.0,14.86751791836753,13.0
SKU00017,2026-02-16,6.051718005192319,0.0,14.707280176585428,5.0
SKU00017,2026-02-23,6.43392905270339,0.0,15.089491224096498,16.0
SKU00017,2026-03-02,6.150676900363225,0.0,14.806239071756334,11.0
SKU00017,2026-03-09,6.0802198880537786,0.0,14.735782059446887,8.0
SKU00017,2026-03-16,6.179491533004797,0.0,14.835053704397907,0.0
SKU00017,2026-03-23,6.748882580236166,0.0,15.404444751629274,15.0
SKU00017,2026-03-30,6.459395751029382,0.0,15.11495792242249,8.0
SKU00018,2026-01-05,5.976373250286513,0.0,14.631935421679621,11.0
SKU00018,2026-01-12,5.924430912390894,0.0,14.579993083784004,3.0
SKU00018,2026-01-19,6.1446604827264,0.0,14.800222654119509,5.0
SKU00018,2026-01-26,6.214502898881519,0.0,14.870065070274627,4.0
SKU00018,2026-02-02,6.323534752597432,0.0,14.979096923990541,14.0
SKU00018,2026-02-09,6.26284435955743,0.0,14.91840653095054,4.0
SKU00018,2026-02-16,6.338529305079822,0.0,14.994091476472931,14.0
SKU00018,2026-02-23,6.26109136324288,0.0,14.916653534635989,10.0
SKU00018,2026-03-02,6.388176340485732,0.0,15.043738511878841,8.0
SKU00018,2026-03-09,6.412405047974225,0.0,15.067967219367334,5.0
SKU00018,2026-03-16,6.648218539041087,0.0,15.303780710434197,14.0
SKU00018,2026-03-23,6.577729185682902,0.0,15.233291357076011,7.0
SKU00018,2026-03-30,6.695362856810689,0.0,15.350925028203799,6.0
SKU00019,2026-01-05,23.316276778329826,15.131414451754065,31.971838949722937,19.0
SKU00019,2026-01-12,23.332946989677772,15.148084663102011,31.98850916107088,22.0
SKU00019,2026-01-19,23.13324985631513,14.948387529739367,31.78881202770824,17.0
SKU00019,2026-01-26,24.2653897910428,16.08052746446704,32.92095196243591,30.0
SKU00019,2026-02-02,24.226255220857816,16.041392894282055,32.88181739225092,24.0
SKU00019,2026-02-09,24.634445196370432,16.44958286979467,33.29000736776354,29.0
SKU00019,2026-02-16,24.47701933230323,16.292157005727468,33.132581503696336,26.0
SKU00019,2026-02-23,26.092721934073893,17.907859607498132,34.748284105467,37.0
SKU00019,2026-03-02,26.26006089418047,18.07519856760471,34.91562306557358,28.0
SKU00019,2026-03-09,26.84798925426849,18.66312692769273,35.5035514256616,36.0
SKU00019,2026-03-16,27.685361027848156,19.500498701272395,36.34092319924127,47.0
SKU00019,2026-03-23,26.447496348165604,18.262634021589843,35.103058519558715,47.0
SKU00019,2026-03-30,25.17651866275944,16.99165633618368,33.83208083415255,22.0
SKU00020,2026-01-05,54.805707023290005,46.620844696714244,63.46126919468311,94.0
SKU00020,2026-01-12,58.87052312394571,50.68566079736995,67.52608529533882,96.0
SKU00020,2026-01-19,58.44221755279348,50.25735522621772,67.0977797241866,109.0
SKU00020,2026-01-26,56.5698185309876,48.384956204411836,65.2253807023807,89.0
SKU00020,2026-02-02,57.32928227940183,49.14441995282607,65.98484445079494,123.0
SKU00020,2026-02-09,56.42940848978894,48.24454616321318,65.08497066118206,118.0
SKU00020,2026-02-16,53.1126056722845,44.92774334570874,61.76816784367761,95.0
SKU00020,2026-02-23,51.993618990252585,43.808756663676824,60.64918116164569,91.0
SKU00020,2026-03-02,52.69141342789467,44.50655110131891,61.34697559928778,26.0
SKU00020,2026-03-09,54.812825373527005,46.627963046951244,63.46838754492011,32.0
SKU00020,2026-03-16,57.23787680740067,49.053014480824906,65.89343897879378,28.0
SKU00020,2026-03-23,60.53662535567249,52.35176302909673,69.1921875270656,101.0
SKU00020,2026-03-30,57.01045619807561,48.82559387149985,65.66601836946872,44.0
SKU00021,2026-01-05,6.2191730845976,0.0,14.874735255990709,8.0
SKU00021,2026-01-12,6.201140630797494,0.0,14.856702802190604,12.0
SKU00021,2026-01-19,6.1306088993133585,0.0,14.786171070706468,4.0
SKU00021,2026-01-26,6.225293626926367,0.0,14.880855798319477,12.0
SKU00021,2026-02-02,6.425483426994593,0.0,15.081045598387703,14.0
SKU00021,2026-02-09,6.293138589469142,0.0,14.948700760862252,6.0
SKU00021,2026-02-16,6.331164697526851,0.0,14.986726868919959,8.0
SKU00021,2026-02-23,6.449137126505238,0.0,15.104699297898346,8.0
SKU00021,2026-03-02,6.580112339295579,0.0,15.235674510688689,2.0
SKU00021,2026-03-09,7.039863043338965,0.0,15.695425214732074,18.0
SKU00021,2026-03-16,6.597356357010123,0.0,15.252918528403232,2.0
SKU00021,2026-03-23,7.01110467704208,0.0,15.666666848435188,9.0
SKU00021,2026-03-30,7.1287383481698665,0.0,15.784300519562976,9.0
SKU00022,2026-01-05,6.307939861479005,0.0,14.963502032872114,9.0
SKU00022,2026-01-12,6.246916432573539,0.0,14.90247860396665,4.0
SKU00022,2026-01-19,6.470056062977544,0.0,15.125618234370652,6.0
SKU00022,2026-01-26,6.719279576888522,0.0,15.374841748281632,15.0
SKU00022,2026-02-02,6.453003780027186,0.0,15.108565951420296,4.0
SKU00022,2026-02-09,6.6682496511357225,0.0,15.323811822528832,10.0
SKU00022,2026-02-16,6.700667624703243,0.0,15.356229796096352,17.0
SKU00022,2026-02-23,6.507499831175123,0.0,15.163062002568232,5.0
SKU00022,2026-03-02,6.635103453916969,0.0,15.290665625310078,13.0
SKU00022,2026-03-09,6.563114107266323,0.0,15.218676278659432,8.0
SKU00022,2026-03-16,6.662385752217341,0.0,15.31794792361045,7.0
SKU00022,2026-03-23,6.846674999437906,0.0,15.502237170831016,9.0
SKU00022,2026-03-30,6.942289970241926,0.0,15.597852141635034,2.0
SKU00023,2026-01-05,8.000279132343092,0.0,16.655841303736203,4.0
SKU00023,2026-01-12,8.430445055131925,0.2455827285561636,17.086007226525034,11.0
SKU00023,2026-01-19,8.464607637293499,0.2797453107177379,17.120169808686608,14.0
SKU00023,2026-01-26,9.051634984584638,0.8667726580088768,17.707197155977745,8.0
SKU00023,2026-02-02,8.956353658440367,0.7714913318646062,17.611915829833478,14.0
SKU00023,2026-02-09,9.10462547847107,0.9197631518953084,17.76018764986418,19.0
SKU00023,2026-02-16,8.539035793149978,0.3541734665742169,17.194597964543085,23.0
SKU00023,2026-02-23,8.527005536465062,0.3421432098893007,17.18256770785817,12.0
SKU00023,2026-03-02,9.321963810532187,1.1371014839564264,17.977525981925297,18.0
SKU00023,2026-03-09,8.672944547456092,0.48808222088033126,17.3285067188492,12.0
SKU00023,2026-03-16,8.816253847954522,0.6313915213787613,17.47181601934763,7.0
SKU00023,2026-03-23,9.22092184998709,1.0360595234113283,17.8764840213802,14.0
SKU00023,2026-03-30,8.989708251883547,0.8048459253077862,17.645270423276656,5.0
SKU00024,2026-01-05,6.008982029862738,0.0,14.664544201255847,5.0
SKU00024,2026-01-12,6.134180094125287,0.0,14.789742265518395,14.0
SKU00024,2026-01-19,6.0743169586574925,0.0,14.729879130050602,4.0
SKU00024,2026-01-26,6.312002201124864,0.0,14.967564372517973,10.0
SKU00024,2026-02-02,6.151593920035045,0.0,14.807156091428155,7.0
SKU00024,2026-02-09,6.272688658863434,0.0,14.928250830256543,2.0
SKU00024,2026-02-16,6.560394002019803,0.0,15.215956173412913,14.0
SKU00024,2026-02-23,6.6246040697841355,0.0,15.280166241177245,18.0
SKU00024,2026-03-02,6.409453475986184,0.0,15.065015647379294,18.0
SKU00024,2026-03-09,6.30145041253009,0.0,14.957012583923198,5.0
SKU00024,2026-03-16,6.398057763232322,0.0,15.05361993462543,3.0
SKU00024,2026-03-23,6.9305794113790675,0.0,15.586141582772177,16.0
SKU00024,2026-03-30,6.547983557841323,0.0,15.203545729234431,1.0
SKU00025,2026-01-05,7.3397554799566995,0.0,15.995317651349808,13.0
SKU00025,2026-01-12,7.198916622345625,0.0,15.854478793738735,12.0
SKU00025,2026-01-19,7.3361723033580954,0.0,15.991734474751205,8.0
SKU00025,2026-01-26,7.666536980494092,0.0,16.3220991518872,21.0
SKU00025,2026-02-02,7.024703899859065,0.0,15.680266071252174,11.0
SKU00025,2026-02-09,7.305936429096758,0.0,15.961498600489868,15.0
SKU00025,2026-02-16,7.256595513587685,0.0,15.912157684980794,12.0
SKU00025,2026-02-23,7.29227649329568,0.0,15.947838664688788,3.0
SKU00025,2026-03-02,7.936103087761125,0.0,16.591665259154233,15.0
SKU00025,2026-03-09,7.596208992538347,0.0,16.25177116393146,9.0
SKU00025,2026-03-16,7.709666083858174,0.0,16.36522825525128,12.0
SKU00025,2026-03-23,7.666286088571072,0.0,16.32184825996418,6.0
SKU00025,2026-03-30,7.881024210591645,0.0,16.536586381984755,3.0
SKU00026,2026-01-05,6.392232810912717,0.0,15.047794982305827,6.0
SKU00026,2026-01-12,6.389425577773496,0.0,15.044987749166605,6.0
SKU00026,2026-01-19,6.852954432471847,0.0,15.508516603864956,15.0
SKU00026,2026-01-26,6.604209568075973,0.0,15.259771739469082,7.0
SKU00026,2026-02-02,6.734325289959264,0.0,15.389887461352373,8.0
SKU00026,2026-02-09,6.870485602308196,0.0,15.526047773701304,12.0
SKU00026,2026-02-16,6.666526843107036,0.0,15.322089014500145,7.0
SKU00026,2026-02-23,6.8655421980934435,0.0,15.521104369486553,11.0
SKU00026,2026-03-02,7.09548864251984,0.0,15.751050813912949,5.0
SKU00026,2026-03-09,7.492354952091385,0.0,16.147917123484493,19.0
SKU00026,2026-03-16,6.940754631243425,0.0,15.596316802636533,3.0
SKU00026,2026-03-23,7.707369121208212,0.0,16.36293129260132,16.0
SKU00026,2026-03-30,7.08640182503155,0.0,15.741963996424658,8.0
SKU00027,2026-01-05,21.32622073085163,13.14135840427587,29.98178290224474,33.0
SKU00027,2026-01-12,21.30787329362611,13.123010967050348,29.963435465019217,37.0
SKU00027,2026-01-19,20.73341080839695,12.54854848182119,29.38897297979006,39.0
SKU00027,2026-01-26,20.687960171409607,12.503097844833846,29.343522342802714,38.0
SKU00027,2026-02-02,20.581252158016888,12.396389831441127,29.236814329409995,35.0
SKU00027,2026-02-09,20.092583031928896,11.907720705353135,28.748145203322004,43.0
SKU00027,2026-02-16,19.218739315393915,11.033876988818154,27.874301486787026,15.0
SKU00027,2026-02-23,20.953483600651694,12.768621274075933,29.6090457720448,28.0
SKU00027,2026-03-02,22.637614670212997,14.452752343637236,31.293176841606105,29.0
SKU00027,2026-03-09,22.749733007513612,14.564870680937851,31.40529517890672,33.0
SKU00027,2026-03-16,21.932027020336193,13.747164693760432,30.5875891917293,33.0
SKU00027,2026-03-23,21.579534372520722,13.394672045944962,30.235096543913834,19.0
SKU00027,2026-03-30,21.716170927369255,13.531308600793494,30.371733098762363,15.0
SKU00028,2026-01-05,6.603101511787563,0.0,15.258663683180671,9.0
SKU00028,2026-01-12,6.506397264194962,0.0,15.16195943558807,4.0
SKU00028,2026-01-19,6.845490546993749,0.0,15.501052718386859,4.0
SKU00028,2026-01-26,7.071806104851042,0.0,15.727368276244151,11.0
SKU00028,2026-02-02,6.857234498541693,0.0,15.512796669934803,13.0
